accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
28,9,16.98,283,24,52.17,501,235,727,80.33,36,45.0,44,35,6,0,0,0,,14,16,19,4,8,35,0,0,26,24,161,0,0,,,27,0,15.56,,14,20,37,30,7,14,0,,103,46.82,2,0,5,178,26,48,2,34,2828,15,,0,0,0,0,0.0,0,0,0,2,375,21,0,7.22,0,10,0,0,0,0,0,0,202.0,0.0,0,77,13,32,39,61,57.55,0,16,10,62.5,48,42,106,53,139,46.33,46,693,265,905,252.6,90,4,1435,27,3,0,Karl Toko Ekambi,Olympique Lyonnais,842931,1649,france,2021
68,1,100.0,176,106,67.95,611,998,1608,93.0,49,63.64,28,25,1,0,0,0,,0,1,1,13,72,25,0,0,3,11,56,1,1,,,14,0,20.0,,3,4,12,11,1,3,0,,34,54.84,3,0,1,121,27,3,0,24,2129,1,,0,0,0,0,0.0,0,0,0,0,139,2,0,7.2,0,0,0,0,0,0,0,0,709.67,0.0,0,15,0,6,8,2,100.0,0,27,21,77.78,3,109,2,1,83,59.71,156,699,1031,1729,180.1,15,5,1967,5,2,0,Marquinhos,Paris Saint-Germain,155995,1644,france,2021
111,53,32.52,284,127,59.62,547,309,803,74.42,18,45.0,22,27,5,2,0,0,,10,2,14,2,15,27,0,1,43,51,203,0,0,,,58,0,8.93,,5,10,35,34,1,5,0,,165,47.69,1,0,1,276,38,64,1,26,2174,1,,0,1,4,2,50.0,0,2,0,1,525,21,0,7.2,1,3,0,0,0,0,0,0,434.8,0.0,11,17,39,23,19,51,62.2,0,49,33,67.35,63,207,82,163,183,47.41,213,888,354,1079,194.4,56,6,1747,65,6,0,Teji Savanier,Montpellier,156682,1642,france,2021
3,1,33.33,23,11,84.62,41,18,58,84.06,7,87.5,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,2,0,0,,,1,0,0.0,,0,0,1,1,0,0,0,,1,50.0,0,0,0,11,2,0,0,1,79,0,,0,0,0,0,0.0,0,0,0,0,13,0,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,3,0,3,8,80.0,13,51,21,69,7.2,0,0,78,0,0,0,Marçal,Olympique Lyonnais,143593,1649,france,2021
6,0,0.0,140,6,60.0,267,121,388,77.6,39,38.24,63,28,5,0,0,0,,7,5,11,4,21,28,0,0,21,26,152,0,0,,,33,1,24.24,,16,21,16,15,1,13,3,,63,41.45,1,0,4,112,5,28,2,23,2054,29,,0,0,4,0,100.0,0,4,0,1,222,15,0,7.2,0,13,0,0,0,0,0,0,128.38,9.09,11,41,25,22,33,15,51.72,0,13,6,46.15,28,10,29,12,102,40.16,10,378,134,500,201.5,66,2,824,37,6,0,Burak Yılmaz,Lille,18864,1643,france,2021
34,0,0.0,3,94,52.51,24,513,537,85.65,4,80.0,1,29,0,0,0,0,,0,0,0,14,16,29,0,0,0,0,1,0,0,,,0,0,0.0,,0,0,18,17,1,0,0,,3,100.0,0,0,0,90,0,0,0,29,2520,0,,0,0,0,0,0.0,2,0,1,0,90,0,6,7.19,0,0,5,48,26,74,0,27,0.0,0.0,0,0,0,0,0,1,100.0,5,0,0,0.0,0,57,1,0,7,87.5,179,73,554,627,208.6,0,3,843,2,0,0,Keylor Navas,Paris Saint-Germain,56113,1644,france,2021
48,5,18.52,209,41,67.21,386,231,612,68.3,166,54.79,137,35,4,0,0,1,,4,11,15,7,54,35,0,0,31,24,236,0,0,,,38,0,22.54,,16,20,49,46,3,16,0,,86,46.49,3,0,2,284,11,36,9,34,2972,12,,0,0,5,0,80.0,0,4,0,2,428,12,0,7.19,0,4,0,0,0,0,0,0,185.75,0.0,0,59,12,20,36,10,43.48,0,30,18,60.0,36,65,23,27,252,51.64,61,634,289,896,251.6,71,3,1336,46,5,0,Ludovic Ajorque,RC Strasbourg,343971,1659,france,2021
49,0,0.0,65,98,67.59,297,900,1197,90.14,55,61.8,34,26,2,0,0,0,,2,1,1,8,114,26,0,0,0,8,53,1,0,,,12,0,0.0,,0,2,35,33,2,0,0,,53,73.61,0,0,1,131,54,7,0,25,2218,2,,0,0,0,0,0.0,0,0,0,1,143,2,0,7.19,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,4,1,2,66.67,0,29,17,58.62,7,88,3,2,108,67.08,145,376,954,1328,186.9,6,3,1642,24,3,0,Laurent Koscielny,Bordeaux,51340,1645,france,2021
33,4,40.0,345,47,67.14,639,359,994,81.01,38,52.05,35,30,5,0,0,0,,10,4,14,3,13,30,0,0,34,43,199,1,0,,,65,0,16.36,,9,14,31,24,7,9,0,,172,51.19,1,0,1,233,20,44,6,27,2285,5,,0,0,0,1,0.0,0,0,0,0,365,23,0,7.17,1,2,0,0,0,0,0,0,253.89,0.0,4,30,25,19,22,34,54.84,0,70,36,51.43,44,61,62,10,210,51.34,70,835,402,1227,215.1,55,4,1720,68,4,1,Lucas Paquetá,Olympique Lyonnais,839981,1649,france,2021
7,1,14.29,70,5,55.56,140,85,224,75.93,27,46.55,31,15,1,0,0,0,,2,3,11,0,8,15,0,0,12,10,73,0,0,,,15,0,19.57,,9,10,20,18,2,8,1,,40,48.78,1,0,0,71,2,8,7,14,1223,5,,0,0,3,0,100.0,0,3,0,0,130,5,0,7.17,0,1,0,0,0,0,0,0,135.89,0.0,1,32,14,14,21,7,50.0,0,14,9,64.29,8,14,14,7,67,47.86,9,201,101,295,107.5,46,2,486,20,2,0,Arkadiusz Milik,Olympique de Marseille,161325,1641,france,2021
4,4,25.0,32,3,37.5,55,31,82,68.91,6,46.15,7,6,2,0,0,0,,3,0,3,0,3,6,0,0,3,3,34,0,0,,,6,0,9.09,,1,3,6,4,2,1,0,,26,49.06,0,0,1,37,3,9,1,5,407,0,,0,0,0,0,0.0,0,0,0,0,79,2,0,7.17,0,0,0,0,0,0,0,0,407.0,0.0,3,6,5,5,3,10,40.0,0,5,2,40.0,9,9,25,16,32,48.48,8,96,39,119,43.0,11,1,226,12,0,0,Raphinha,Stade Rennais,831005,1658,france,2021
6,1,100.0,30,7,63.64,73,58,130,86.09,7,53.85,6,3,0,0,0,0,,0,0,0,2,7,3,0,0,3,5,22,0,0,,,7,0,0.0,,0,0,2,2,0,0,0,,15,48.39,0,0,0,21,7,4,0,3,270,1,,0,0,0,0,0.0,0,0,0,0,29,2,0,7.17,0,0,0,0,0,0,0,0,0.0,0.0,0,1,3,1,3,2,40.0,0,9,6,66.67,4,10,5,1,22,50.0,11,90,62,151,21.5,4,0,211,5,1,0,Baptiste Santamaria,Angers,344751,1684,france,2021
28,17,25.37,93,33,47.14,183,173,339,73.06,16,47.06,18,13,4,0,0,0,,3,0,4,3,24,13,0,1,7,13,70,0,0,,,18,0,6.67,,1,5,16,15,1,0,1,,66,55.93,0,0,0,125,33,13,1,13,1116,0,,0,0,0,0,0.0,0,0,0,0,260,8,0,7.16,1,0,0,0,0,0,0,0,1116.0,0.0,4,3,12,7,4,16,53.33,0,37,19,51.35,13,60,30,67,82,53.95,70,326,205,464,93.1,15,2,888,13,2,0,Frédéric Guilbert,RC Strasbourg,372430,1659,france,2021
65,47,24.61,339,50,54.95,649,349,951,78.86,4,22.22,14,33,10,0,0,1,,11,6,7,0,10,33,0,2,25,23,100,0,0,,,16,0,15.56,,7,17,33,28,5,6,1,,110,56.12,0,0,1,255,8,67,0,28,2425,1,,0,1,1,1,0.0,0,0,0,0,522,20,0,7.16,2,7,0,0,0,0,0,0,346.43,0.0,8,25,20,20,18,37,60.66,0,27,17,62.96,66,141,61,191,114,53.27,91,1013,384,1206,236.2,45,2,1781,46,4,0,Dimitri Payet,Olympique de Marseille,14216,1641,france,2021
66,42,20.59,349,56,69.14,677,298,933,79.07,12,50.0,12,36,8,1,0,1,,20,7,20,2,11,36,0,0,51,34,170,0,0,,,25,0,11.27,,8,16,34,31,3,7,1,,151,48.87,1,0,0,247,14,56,5,33,2748,7,,0,0,2,1,0.0,0,0,0,0,616,14,0,7.15,0,2,0,0,0,0,0,0,343.5,0.0,6,43,28,31,20,58,53.21,0,40,22,55.0,56,130,109,204,163,48.95,81,1045,339,1180,257.5,71,5,1938,53,5,0,Florian Thauvin,Olympique de Marseille,148824,1641,france,2021
116,1,25.0,128,162,49.24,366,1014,1379,82.57,78,60.94,50,33,1,0,0,0,,2,2,3,6,149,33,0,1,2,14,91,0,0,,,29,0,14.29,,3,4,49,39,10,3,0,,77,65.25,1,0,2,291,64,6,1,30,2725,0,,0,0,0,1,0.0,0,0,0,0,317,2,0,7.15,1,1,0,0,0,0,0,0,908.33,0.0,0,18,3,9,9,5,100.0,0,51,29,56.86,6,228,5,4,155,63.01,329,589,1085,1670,236.0,21,3,2103,23,3,0,Brendan Chardonnet,Stade Brestois,328035,1715,france,2021
77,2,6.9,316,92,56.44,755,759,1512,82.8,85,67.46,41,36,3,0,0,0,,5,5,16,12,43,36,0,0,31,44,183,0,0,,,57,0,3.77,,2,5,39,33,6,2,0,,207,59.31,1,0,1,314,60,18,0,36,3071,1,,0,1,0,0,0.0,0,0,0,0,439,20,0,7.15,1,1,0,0,0,0,0,0,1535.5,0.0,0,29,24,26,11,22,62.86,0,127,68,53.54,17,135,35,29,292,61.47,163,1008,847,1826,257.4,53,1,2457,62,7,1,Aurélien Tchouaméni,AS Monaco,859025,1653,france,2021
29,4,23.53,324,23,69.7,469,176,641,74.19,40,35.71,72,37,7,0,0,2,,13,16,21,1,3,37,0,0,43,10,166,0,0,,,12,1,25.0,,20,27,36,32,4,19,1,,87,48.07,1,0,4,223,13,43,2,32,2624,18,,0,1,12,0,83.33,0,10,0,2,389,26,0,7.15,0,17,0,0,0,0,0,0,131.2,14.29,7,64,16,26,33,30,50.85,0,18,9,50.0,42,60,59,17,127,43.34,33,676,205,864,264.5,80,7,1285,39,3,0,Wissam Ben Yedder,AS Monaco,119192,1653,france,2021
76,2,18.18,459,54,65.06,1085,535,1618,91.67,12,50.0,12,21,2,0,0,0,,4,2,2,7,3,21,0,0,29,48,125,0,1,,,28,0,0.0,,0,2,15,13,2,0,0,,151,57.2,0,0,0,147,26,24,0,16,1490,1,,0,0,0,0,0.0,0,0,0,0,232,11,0,7.15,0,0,0,0,0,0,0,0,0.0,0.0,0,8,2,3,5,48,80.0,0,53,30,56.6,24,123,60,11,163,56.6,83,1218,558,1765,150.1,10,2,2122,51,7,0,Marco Verratti,Paris Saint-Germain,126691,1644,france,2021
28,18,20.45,313,31,75.61,577,277,836,79.62,20,40.0,30,34,7,0,0,0,,11,15,15,5,17,34,0,0,56,31,210,0,0,,,45,0,15.0,,12,19,40,37,3,12,0,,119,39.8,1,0,6,214,17,51,0,31,2752,8,,0,0,4,0,100.0,0,4,0,1,481,34,0,7.15,0,11,0,0,0,0,0,0,229.33,0.0,7,59,21,31,34,52,50.49,0,31,18,58.06,51,45,103,88,139,39.83,41,827,311,1050,243.0,80,5,1682,36,5,0,Amine Gouiri,Nice,859026,1661,france,2021
55,1,20.0,149,133,53.41,653,1165,1817,88.2,112,70.0,48,34,0,0,0,0,,0,0,5,9,118,34,0,1,2,11,96,1,1,,,38,0,12.5,,3,3,36,30,6,3,0,,55,53.4,3,0,0,243,49,8,0,34,2912,1,,0,0,0,1,0.0,0,0,0,0,265,2,0,7.14,2,0,0,0,0,0,0,0,970.67,0.0,1,23,1,11,8,3,60.0,0,44,29,65.91,8,134,5,5,167,63.5,249,835,1230,2060,242.6,24,3,2420,9,5,1,Marcelo,Olympique Lyonnais,36704,1649,france,2021
37,0,0.0,19,109,53.43,64,107,171,64.29,6,100.0,0,9,0,0,0,0,,0,0,0,3,6,9,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,11,8,3,0,0,,1,100.0,0,7,0,95,1,0,0,7,744,0,,0,0,0,0,0.0,1,0,0,0,95,0,4,7.12,0,0,0,23,8,31,1,4,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,55,0,0,7,100.0,204,137,129,266,64.1,0,1,363,4,0,0,Dimitry Bertaud,Montpellier,794465,1642,france,2021
19,11,20.0,202,12,37.5,367,204,560,66.99,136,50.37,134,38,8,0,0,0,,9,9,22,4,21,38,0,0,31,44,295,0,1,,,62,0,16.16,,16,24,58,54,4,16,0,,104,39.25,7,0,4,276,16,37,4,38,3270,6,,0,0,0,0,0.0,0,0,0,0,502,13,0,7.12,0,5,0,0,0,0,0,0,204.38,0.0,0,92,7,36,41,33,47.14,0,43,22,51.16,37,43,70,55,240,44.86,32,637,254,836,270.6,99,5,1434,30,3,0,Gaëtan Laborde,Montpellier,149730,1642,france,2021
55,63,29.72,441,71,44.94,863,650,1450,83.05,37,62.71,22,37,4,0,0,0,,7,1,9,5,50,37,0,0,15,18,98,0,2,,,21,0,10.0,,2,6,33,28,5,2,0,,95,55.56,0,0,1,296,31,67,1,35,2915,2,,0,0,0,1,0.0,0,0,0,1,585,12,0,7.12,0,1,0,0,0,0,0,0,1457.5,0.0,0,8,12,8,3,30,56.6,0,38,26,68.42,67,128,53,212,132,57.39,158,1246,712,1746,263.4,20,4,2682,32,3,0,Léo Dubois,Olympique Lyonnais,552680,1649,france,2021
26,0,0.0,25,36,36.0,120,585,705,80.85,99,69.72,43,25,0,0,0,0,,0,1,3,7,130,24,0,0,5,26,110,1,0,,,39,0,7.69,,1,1,28,26,2,1,0,,92,57.86,0,0,1,167,60,3,1,21,1966,4,,0,0,0,2,0.0,0,0,0,0,186,1,0,7.12,0,0,0,0,0,0,0,0,1966.0,0.0,0,13,0,6,4,2,66.67,0,60,35,58.33,3,62,3,0,191,63.46,100,206,666,872,170.8,13,7,1260,30,10,0,Boubakar Kouyaté,Metz,848537,1651,france,2021
23,2,18.18,55,31,73.81,163,285,446,88.84,12,54.55,10,12,0,0,0,0,,0,2,0,1,9,12,0,0,3,8,41,0,0,,,16,0,0.0,,0,0,11,10,1,0,0,,51,62.2,0,0,0,56,42,5,0,11,917,1,,0,1,0,1,0.0,0,0,0,0,81,4,0,7.12,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,4,2,4,50.0,0,35,20,57.14,4,36,8,11,63,60.58,42,211,302,502,85.4,6,1,662,12,3,0,Vincent Pajot,Metz,122921,1651,france,2021
32,6,21.43,210,19,50.0,350,168,512,67.81,57,45.6,68,35,7,0,0,0,,10,7,13,6,3,35,0,0,40,26,215,0,0,,,60,0,28.57,,16,23,32,30,2,16,0,,94,39.0,2,0,2,243,4,33,10,34,2781,13,,0,1,0,0,0.0,0,0,0,2,421,23,0,7.11,0,4,0,0,0,0,0,0,173.81,0.0,2,50,6,13,30,17,40.48,0,33,16,48.48,32,55,42,28,151,41.26,38,568,215,755,249.0,56,4,1194,45,4,0,Kevin Volland,AS Monaco,117373,1653,france,2021
20,7,30.43,330,29,76.32,665,389,1047,90.89,7,38.89,11,23,4,0,0,0,,5,1,6,1,2,22,0,0,35,21,103,0,0,,,22,0,0.0,,0,4,8,7,1,0,0,,123,57.21,0,0,0,105,13,23,0,15,1368,1,,0,0,0,0,0.0,0,0,0,1,209,12,0,7.11,0,0,0,0,0,0,0,0,0.0,0.0,0,13,11,10,8,29,67.44,0,54,26,48.15,23,36,43,23,130,55.79,38,769,406,1152,156.5,24,2,1489,40,2,0,Rafinha Alcântara,Paris Saint-Germain,96367,1644,france,2021
7,0,0.0,46,4,80.0,74,32,106,73.1,23,42.59,31,10,0,0,0,0,,0,2,4,0,8,10,0,0,9,1,57,0,0,,,11,0,26.09,,6,6,7,7,0,5,1,,19,42.22,3,0,0,39,0,3,0,9,668,3,,0,0,1,0,100.0,0,1,0,1,98,1,0,7.11,0,3,0,0,0,0,0,0,111.33,0.0,1,16,7,10,9,6,46.15,0,1,1,100.0,3,10,13,3,42,42.42,5,106,42,145,71.1,23,2,269,12,0,0,Ibrahima Niane,Metz,880775,1651,france,2021
0,0,0.0,0,0,0.0,0,15,15,93.75,0,0.0,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,2,2,0,0,0,,0,0.0,0,0,0,1,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,1,0,1,7.1,0,0,0,3,0,4,0,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,0,0,16,16,7.1,0,0,29,0,0,0,Yohann Pelé,Olympique de Marseille,6054,1641,france,2021
4,0,0.0,8,9,37.5,33,113,146,82.95,8,50.0,8,4,0,0,0,0,,0,0,0,3,13,4,0,0,1,1,16,0,1,,,6,0,0.0,,0,0,2,2,0,0,0,,12,60.0,0,0,0,30,8,1,0,3,315,1,,0,0,0,0,0.0,0,0,0,0,37,0,0,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,66.67,0,6,4,66.67,1,9,3,0,20,55.56,24,49,127,176,28.4,1,0,232,5,1,0,Wesley Fofana,Saint-Étienne,923894,1678,france,2021
54,12,35.29,221,71,68.27,587,796,1371,86.39,48,61.54,30,37,2,0,0,0,,2,5,6,11,50,37,0,0,21,27,146,0,0,,,48,0,13.04,,3,5,52,44,8,3,0,,168,59.15,0,0,0,216,78,24,1,37,3295,0,,0,0,0,0,0.0,0,0,0,0,337,21,0,7.09,0,2,0,0,0,0,0,0,1098.33,0.0,0,14,9,8,9,31,56.36,0,99,67,67.68,24,92,55,34,216,59.67,104,758,863,1587,262.5,23,2,2217,41,4,0,Mahdi Camara,Saint-Étienne,916041,1678,france,2021
38,21,18.42,207,36,39.13,541,563,1083,79.52,56,62.92,33,36,0,0,0,0,,4,0,7,8,111,36,0,0,32,30,195,1,0,,,43,0,4.17,,1,1,45,41,4,1,0,,220,57.59,1,0,1,279,112,22,0,36,3222,3,,0,0,0,1,0.0,0,0,0,0,597,10,0,7.09,0,0,0,0,0,0,0,0,3222.0,0.0,0,10,14,11,6,59,49.58,0,104,68,65.38,22,84,119,114,276,58.6,92,809,667,1362,255.3,24,1,2586,57,9,0,Fabien Centonze,Metz,802034,1651,france,2021
48,3,16.67,357,77,71.96,768,527,1292,90.48,10,55.56,8,33,1,0,0,0,,5,2,6,1,12,32,0,0,18,34,97,0,0,,,33,0,11.54,,3,4,18,15,3,2,1,,137,60.62,0,0,0,136,14,18,0,21,1765,0,,0,0,1,0,100.0,0,1,0,1,210,11,0,7.08,0,3,0,0,0,0,0,0,588.33,0.0,0,8,18,6,14,25,78.13,0,76,34,44.74,18,71,32,18,147,60.25,107,896,550,1428,226.6,26,2,1760,37,6,0,Bruno Guimarães,Olympique Lyonnais,866469,1649,france,2021
