accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
1,3,33.33,24,1,100.0,39,10,49,83.05,0,0.0,2,4,1,0,0,0,7,1,0,0,0,0,3,0,0,2,1,13,0,0,0.7,0.05,5,0,0.0,0,0,1,2,1,1,0,0,,12,52.17,0,0,0,10,0,4,0,2,135,0,0,0,0,0,0,0.0,0,0,0,0,29,2,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,6,60.0,0,1,1,100.0,4,1,10,9,12,48.0,1,47,12,59,20.7,1,0,101,5,1,0,Bryan Zaragoza,Roma,1084730,2702,italy,2526,20260326
24,0,0.0,24,103,36.27,70,235,305,62.24,3,100.0,0,20,0,0,0,0,115,0,0,0,4,14,20,1,1,0,0,2,1,0,0.04,,2,0,0.0,77,0,0,25,24,1,0,0,0.35,2,50.0,0,10,0,185,1,2,0,20,1713,0,0,0,0,0,0,0.0,2,0,0,0,187,0,5,6.9,1,0,11,45,10,55,0,10,0.0,0.0,0,0,0,0,0,0,0.0,10,1,0,0.0,2,50,0,0,5,71.43,284,207,283,490,137.9,0,1,631,2,2,0,Nicola Leali,Genoa,98059,2713,italy,2526,20260326
10,3,15.0,112,22,43.14,258,289,547,86.69,20,55.56,16,20,0,0,0,0,42,1,1,2,3,38,17,0,0,2,11,49,0,1,0.43,0.75,20,0,0.0,1,0,0,6,5,1,0,0,,45,57.69,0,0,0,84,17,8,0,14,1177,0,8,0,0,0,0,0.0,0,0,0,0,137,2,0,6.89,0,0,0,0,0,0,0,0,0.0,0.0,0,8,1,3,4,1,50.0,0,28,17,60.71,8,22,2,20,65,57.02,51,310,321,631,117.2,9,0,916,16,7,0,Ivan Smolčić,Como,974581,2704,italy,2526,20260326
4,0,0.0,32,5,62.5,61,31,92,68.15,14,50.0,14,11,3,0,0,0,14,6,1,6,1,7,11,0,0,8,3,41,0,0,0.82,2.02,9,0,10.0,0,2,5,7,6,1,2,0,,33,55.0,1,0,0,43,3,8,0,8,694,5,0,0,0,0,0,0.0,0,0,0,0,89,5,0,6.89,0,1,0,0,0,0,0,0,347.0,0.0,0,14,6,6,8,8,47.06,0,7,3,42.86,8,12,17,6,47,53.41,8,99,36,135,75.8,20,2,255,18,2,0,Valentín Castellanos,Lazio,877013,2699,italy,2526,20260326
31,12,28.57,159,42,46.15,436,441,877,84.73,14,63.64,8,25,3,0,0,0,98,2,0,6,6,42,25,0,0,4,12,49,0,2,1.41,2.98,18,0,11.54,0,3,6,25,23,2,3,0,,49,54.44,0,0,1,158,21,21,1,22,1841,0,9,0,0,2,1,100.0,0,2,0,0,216,6,0,6.89,0,2,0,0,0,0,0,0,613.67,0.0,3,6,20,13,7,6,40.0,0,34,20,58.82,21,77,15,42,63,56.25,91,549,486,1035,172.2,26,1,1296,11,5,0,Danilo Cataldi,Lazio,317301,2699,italy,2526,20260326
39,0,0.0,22,152,38.0,124,306,430,62.96,6,100.0,0,22,0,0,0,0,145,0,0,0,6,25,22,2,1,0,0,2,2,1,0.05,,2,0,0.0,106,0,0,26,23,3,0,0,3.66,2,50.0,0,16,0,253,0,1,0,22,1897,0,0,0,0,0,1,0.0,6,0,1,0,254,0,13,6.89,1,0,6,38,21,60,0,20,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,1,68,0,0,8,80.0,400,326,357,683,151.5,0,2,848,3,1,0,Maduka Okoye,Udinese,891656,2695,italy,2526,20260326
35,4,28.57,206,66,38.37,524,411,935,80.19,28,60.87,18,29,0,0,0,0,156,0,0,8,8,46,29,0,0,17,41,122,0,2,1.07,0.84,37,0,3.85,0,1,1,36,34,2,1,0,,120,53.57,0,0,1,231,37,13,0,29,2522,0,9,0,0,0,1,0.0,0,0,0,0,304,16,0,6.88,0,1,0,0,0,0,0,0,2522.0,0.0,0,3,23,13,5,10,47.62,0,69,41,59.42,13,87,21,14,148,54.81,172,709,457,1166,199.6,26,1,1584,45,7,0,Ylber Ramadani,Lecce,841977,2689,italy,2526,20260326
4,4,22.22,80,8,36.36,173,91,264,75.86,28,53.85,24,23,1,0,0,0,46,3,6,6,4,14,23,0,0,21,20,111,0,1,1.47,2.9,26,0,9.38,0,3,4,15,14,1,2,1,,98,52.97,0,0,1,84,17,13,3,15,1286,3,2,0,0,0,0,0.0,0,0,0,0,184,3,0,6.88,0,0,0,0,0,0,0,0,428.67,0.0,0,21,11,16,10,12,34.29,0,32,21,65.63,13,9,35,18,126,53.16,22,237,111,348,158.3,32,2,672,56,4,0,Matteo Cancellieri,Lazio,1017649,2699,italy,2526,20260326
38,5,14.71,278,29,46.03,595,514,1109,85.51,33,58.93,23,23,1,0,0,0,79,3,0,3,9,41,23,0,0,7,11,82,1,1,2.73,1.89,31,0,4.35,0,1,2,20,18,2,1,0,,72,54.96,0,0,1,188,9,14,0,23,2010,1,7,0,0,0,0,0.0,0,0,0,2,268,2,0,6.88,0,1,0,0,0,0,0,0,2010.0,0.0,0,22,1,12,8,8,38.1,0,43,26,60.47,14,79,21,34,105,56.15,63,733,564,1297,158.3,23,2,1767,21,1,0,Giovanni Di Lorenzo,Napoli,153257,2714,italy,2526,20260326
24,1,33.33,62,62,52.99,231,515,746,84.68,57,61.29,36,20,0,0,0,0,52,0,1,1,5,156,20,0,0,0,13,68,0,1,0.19,0.5,20,0,28.57,22,2,2,25,22,3,2,0,,31,49.21,2,0,0,135,17,3,0,20,1795,1,17,0,0,0,0,0.0,0,0,0,0,155,0,0,6.88,0,0,0,0,0,0,0,0,897.5,0.0,0,5,2,2,4,4,57.14,0,20,10,50.0,3,60,7,3,88,56.41,117,328,553,881,137.6,7,1,1170,7,2,0,Thomas Kristensen,Udinese,1063373,2695,italy,2526,20260326
41,0,0.0,95,75,40.11,299,791,1090,84.63,60,65.93,31,26,2,0,0,0,77,1,2,8,4,193,26,0,0,2,8,62,0,1,0.35,1.26,19,0,11.76,27,2,4,38,34,4,2,0,,61,66.3,1,0,0,198,36,5,0,26,2295,0,25,2,0,0,0,0.0,0,0,0,0,219,1,0,6.88,0,0,0,0,0,0,0,0,1147.5,0.0,1,12,5,5,4,6,60.0,0,40,20,50.0,5,118,10,2,121,66.12,187,439,849,1288,178.8,17,2,1701,19,5,0,Tarik Muharemović,Sassuolo,1118177,2793,italy,2526,20260326
4,2,18.18,59,4,40.0,90,34,124,74.25,2,66.67,1,12,0,0,0,0,24,2,0,2,0,4,12,0,0,17,4,50,0,0,1.25,1.54,13,0,23.08,0,3,3,6,6,0,2,1,,34,40.96,0,0,0,43,3,7,1,7,688,2,1,0,0,0,0,0.0,0,0,0,0,101,4,0,6.88,0,2,0,0,0,0,0,0,229.33,0.0,0,7,6,5,6,14,46.67,0,6,2,33.33,7,9,30,11,36,41.86,10,127,40,167,82.5,13,1,303,14,4,0,Jayden Addai,Como,1177723,2704,italy,2526,20260326
14,1,33.33,70,43,47.25,235,549,784,85.12,58,53.7,50,24,0,0,0,0,69,0,3,7,9,143,24,0,0,9,14,99,0,1,0.47,1.57,27,0,11.11,19,2,2,37,31,6,2,0,,60,55.05,1,0,0,137,27,9,0,23,2026,2,25,0,0,0,1,0.0,0,0,0,0,162,3,0,6.88,0,1,0,0,0,0,0,0,1013.0,0.0,0,16,2,3,8,3,60.0,0,51,30,58.82,9,43,5,3,118,54.38,91,332,589,921,165.0,18,4,1281,6,4,0,Guillermo Maripán,Torino,339909,2696,italy,2526,20260326
20,18,20.45,267,22,35.48,434,328,762,85.33,7,41.18,10,27,3,0,0,0,79,2,2,12,8,32,27,0,0,13,10,70,0,0,4.06,1.43,12,0,6.9,0,2,5,18,15,3,1,1,,43,41.75,0,0,2,131,19,34,2,23,2005,5,1,0,0,0,0,0.0,0,0,0,0,297,9,0,6.87,0,0,0,0,0,0,0,0,1002.5,0.0,0,15,14,11,6,20,43.48,0,17,12,70.59,34,58,46,88,50,41.67,62,523,370,893,185.6,29,0,1400,7,2,0,Davide Zappacosta,Atalanta,132318,2686,italy,2526,20260326
27,1,25.0,87,65,47.79,301,705,1006,86.35,55,53.4,48,27,1,0,0,0,66,0,0,3,9,129,27,0,0,8,12,107,0,0,0.35,0.8,38,0,7.14,29,1,2,46,39,7,1,0,,83,58.45,1,0,0,159,34,9,0,27,2430,0,35,0,0,0,1,0.0,0,0,0,2,196,1,0,6.87,0,0,0,0,0,0,0,0,2430.0,0.0,1,9,5,7,4,6,66.67,0,45,28,62.22,9,58,9,4,138,56.33,136,405,760,1165,185.6,14,1,1562,32,2,0,Saúl Coco,Torino,1089453,2696,italy,2526,20260326
11,7,25.0,202,9,42.86,408,270,678,87.94,6,37.5,10,24,4,0,0,0,55,2,1,5,0,4,24,0,0,22,14,75,1,0,1.83,2.04,19,0,12.5,0,2,6,8,6,2,1,1,,62,48.82,0,0,0,93,9,20,0,14,1213,1,3,0,0,0,1,0.0,0,0,0,1,185,6,0,6.87,0,2,0,0,0,0,0,0,606.5,0.0,1,7,9,7,4,16,57.14,0,30,20,66.67,20,18,28,28,68,47.55,21,485,286,771,164.9,16,0,1002,18,2,0,Maxence Caqueret,Como,859027,2704,italy,2526,20260326
4,3,27.27,64,2,22.22,90,39,129,75.88,5,27.78,13,11,2,0,0,0,32,0,0,3,0,3,10,0,0,15,7,67,0,0,0.82,0.77,16,0,10.0,0,1,3,9,9,0,0,1,,40,42.55,0,0,0,41,4,11,1,8,608,2,0,0,0,0,0,0.0,0,0,0,1,118,9,0,6.87,0,0,0,0,0,0,0,0,608.0,0.0,0,5,5,4,3,8,30.77,0,12,9,75.0,11,8,26,11,45,40.18,9,123,47,170,68.7,10,1,344,20,2,0,Antonio Vergara,Napoli,1069560,2714,italy,2526,20260326
15,3,27.27,85,18,60.0,148,124,272,87.18,8,42.11,11,16,1,0,0,0,76,2,1,2,2,11,16,0,0,13,7,67,0,0,1.16,0.62,24,0,0.0,0,0,1,18,13,5,0,0,,61,52.14,0,0,1,40,19,13,0,10,996,1,4,0,0,0,0,0.0,0,0,0,0,105,8,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,3,8,6,3,16,51.61,0,25,16,64.0,13,24,31,11,69,50.74,30,179,133,312,109.9,11,1,525,20,2,0,Ebenezer Akinsanmiro,Pisa,1525367,2737,italy,2526,20260326
19,0,0.0,44,45,51.72,254,770,1024,92.67,40,57.14,30,21,0,0,0,0,48,0,1,0,4,108,21,0,0,1,1,58,0,0,0.13,0.78,29,0,20.0,25,1,1,14,11,3,1,0,,30,51.72,0,0,0,81,16,2,0,16,1568,1,11,0,0,0,1,0.0,0,0,0,0,92,0,0,6.87,0,1,0,0,0,0,0,0,1568.0,0.0,0,4,1,3,2,0,0.0,0,24,13,54.17,2,46,0,1,70,54.69,87,308,797,1105,144.2,5,0,1321,6,6,0,Diego Carlos,Como,604232,2704,italy,2526,20260326
23,36,27.07,128,40,38.1,204,168,372,71.4,16,44.44,20,27,1,0,0,0,73,4,0,4,2,51,27,0,0,8,15,62,1,0,3.24,0.57,13,0,0.0,0,0,1,37,34,3,0,0,,85,66.93,0,0,0,149,20,28,0,23,1947,2,5,0,0,0,0,0.0,0,0,0,0,294,3,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,2,2,6,3,1,6,46.15,0,38,19,50.0,28,69,13,133,101,61.96,105,307,214,521,185.4,8,1,966,42,2,0,Samuele Angori,Pisa,1174457,2737,italy,2526,20260326
13,0,0.0,30,21,67.74,105,184,289,90.88,10,71.43,4,9,0,0,0,0,19,0,0,1,2,25,9,0,0,0,2,9,0,1,0.1,0.13,3,0,0.0,1,0,0,2,1,1,0,0,,2,28.57,0,0,0,29,4,1,0,3,394,0,4,0,0,0,0,0.0,0,0,0,0,33,0,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,0,0.0,0,1,0,0.0,1,24,0,1,12,57.14,31,128,190,318,61.8,2,1,365,1,1,0,Patric,Lazio,217784,2699,italy,2526,20260326
18,11,26.83,250,18,47.37,407,227,634,86.73,5,83.33,1,25,2,0,0,0,88,5,1,4,4,14,23,0,0,6,2,22,0,0,1.62,0.73,5,0,7.14,0,1,3,12,11,1,1,0,,26,55.32,0,0,1,97,6,21,0,17,1426,1,0,0,0,0,0,0.0,0,0,0,0,159,7,0,6.87,0,1,0,0,0,0,0,0,1426.0,0.0,0,11,3,4,6,9,50.0,0,17,13,76.47,21,33,18,41,31,58.49,38,469,262,731,157.9,14,1,922,0,1,0,Luís Henrique,Inter,977679,2697,italy,2526,20260326
5,0,0.0,11,12,34.29,50,139,189,82.53,23,58.97,16,13,0,0,0,0,23,0,0,0,1,35,11,0,0,2,2,30,0,0,0.11,,10,0,0.0,0,0,0,5,5,0,0,0,,26,65.0,0,0,0,40,8,1,0,5,467,0,5,0,0,0,0,0.0,0,0,0,0,43,0,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,18,12,66.67,1,12,0,0,49,62.03,35,78,151,229,75.5,0,1,321,8,2,0,Jan Ziółkowski,Roma,1499991,2702,italy,2526,20260326
36,25,25.25,324,41,66.13,574,468,1042,87.56,9,45.0,11,28,3,0,0,0,123,8,2,2,3,13,28,0,1,19,15,78,1,2,4.07,2.65,22,0,14.29,0,3,6,23,21,2,3,0,,69,50.74,1,0,0,148,13,44,2,27,2191,2,7,2,0,0,0,0.0,0,0,0,0,304,9,0,6.86,1,0,0,0,0,0,0,0,730.33,0.0,0,12,9,8,11,7,33.33,0,47,33,70.21,44,64,21,99,78,50.0,62,667,523,1190,192.1,21,2,1689,15,1,0,Andrea Cambiaso,Juventus,917048,2687,italy,2526,20260326
5,0,0.0,91,8,72.73,148,61,209,77.7,29,46.77,33,30,1,0,0,0,21,2,9,9,4,11,30,0,0,31,6,108,0,0,1.33,8.89,26,0,22.45,0,11,12,15,13,2,11,0,,52,40.94,1,0,1,60,4,20,2,18,1668,3,4,0,0,1,0,100.0,0,1,0,1,173,4,0,6.86,0,8,0,0,0,0,0,0,151.64,0.0,0,46,3,17,23,9,36.0,0,11,8,72.73,20,10,25,4,81,42.86,11,196,73,269,205.8,49,4,539,32,0,0,Anastasios Douvikas,Como,894863,2704,italy,2526,20260326
22,10,43.48,131,26,74.29,280,187,467,89.98,3,30.0,7,25,3,0,0,0,47,4,2,4,1,22,25,0,0,8,2,30,0,1,1.61,1.43,10,0,6.25,0,1,4,11,10,1,0,1,,37,61.67,0,0,1,52,7,16,0,9,1060,1,4,0,0,0,0,0.0,0,0,0,0,88,4,0,6.86,0,1,0,0,0,0,0,0,1060.0,0.0,0,6,10,6,6,4,57.14,0,10,8,80.0,16,29,7,23,40,57.14,35,318,201,519,171.5,16,1,686,24,1,0,Samuele Ricci,Milan,930189,2692,italy,2526,20260326
32,45,23.44,145,42,48.28,242,201,443,72.03,13,43.33,17,26,2,0,0,0,82,4,1,7,7,33,26,0,0,19,24,94,0,1,3.52,0.45,18,0,0.0,0,0,2,27,22,5,0,0,,71,47.97,0,0,0,172,18,42,0,22,2031,1,2,0,0,0,0,0.0,0,0,0,0,471,7,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,3,4,13,7,3,13,44.83,0,35,25,71.43,42,68,29,192,84,47.19,87,367,248,615,178.3,17,0,1277,23,2,0,Emanuele Valeri,Parma,891346,2690,italy,2526,20260326
14,3,37.5,50,38,49.35,192,489,681,88.21,46,70.77,19,21,1,0,0,0,52,1,1,0,5,118,21,0,0,1,3,46,0,1,0.28,0.32,20,0,0.0,11,0,1,23,19,4,0,0,,41,60.29,0,0,0,91,28,4,0,17,1555,1,14,0,0,0,1,0.0,0,0,0,0,118,0,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,2,4,2,33.33,0,28,12,42.86,4,35,6,8,87,65.41,77,255,517,772,144.0,6,0,1053,13,4,0,Ardian Ismajli,Torino,840414,2696,italy,2526,20260326
52,13,25.0,99,68,54.4,245,274,519,84.12,2,18.18,9,15,0,0,0,1,63,1,1,7,1,10,15,0,0,4,11,34,1,1,1.31,1.39,7,0,0.0,0,0,0,20,16,4,0,0,,37,59.68,0,0,0,98,12,15,0,13,1135,0,1,0,0,1,0,0.0,0,0,0,0,160,4,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,1,2,18,9,4,3,50.0,0,21,14,66.67,15,90,6,52,39,53.42,125,321,296,617,102.8,20,0,792,14,3,0,Kristjan Asllani,Torino,996820,2696,italy,2526,20260326
34,0,0.0,35,115,32.67,69,520,589,71.05,4,100.0,0,21,0,0,0,0,157,1,0,0,8,16,21,1,0,0,1,2,0,1,0.07,,1,0,0.0,133,0,0,18,17,1,0,0,0.82,2,50.0,0,20,0,240,0,2,0,21,1890,0,0,0,0,0,1,0.0,6,0,2,0,245,0,7,6.85,0,0,13,21,18,39,0,9,0.0,0.0,0,0,0,0,0,0,0.0,12,0,0,0.0,2,66,0,0,6,75.0,352,264,565,829,143.9,0,0,991,4,0,0,Vanja Milinković-Savić,Napoli,356160,2714,italy,2526,20260326
9,0,0.0,68,54,66.67,290,672,962,92.06,43,49.43,44,25,0,0,0,0,104,0,1,1,2,91,25,0,0,10,13,105,0,1,0.3,0.8,34,0,12.5,6,1,1,21,17,4,1,0,,62,50.41,1,0,0,83,22,1,0,18,1752,0,12,1,0,0,0,0.0,0,0,0,0,123,0,0,6.85,0,0,0,0,0,0,0,0,1752.0,0.0,0,8,0,4,3,4,50.0,0,43,31,72.09,1,19,8,0,105,50.0,81,336,709,1045,171.3,8,1,1326,15,4,0,Isak Hien,Atalanta,1157713,2686,italy,2526,20260326
31,4,15.38,314,24,61.54,505,236,741,82.15,35,53.85,30,29,4,0,0,0,84,4,9,5,8,37,27,0,0,13,8,97,2,1,4.7,5.56,34,0,10.81,0,4,8,26,21,5,4,0,,55,45.08,2,0,1,161,19,36,1,25,2215,7,5,0,0,0,0,0.0,0,0,0,0,289,9,0,6.85,0,1,0,0,0,0,0,0,553.75,0.0,0,34,3,18,14,12,46.15,0,32,17,53.13,36,54,26,26,90,48.13,39,632,270,902,185.0,37,2,1343,11,4,0,Weston McKennie,Juventus,881931,2687,italy,2526,20260326
2,5,33.33,26,5,41.67,48,36,84,80.77,3,27.27,8,9,1,0,0,0,9,2,0,1,0,14,8,0,0,3,3,16,0,1,0.78,0.11,2,0,0.0,0,0,1,7,7,0,0,0,,21,72.41,0,0,1,20,8,5,0,3,325,0,1,0,0,0,0,0.0,0,0,0,0,42,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,2,0,7,100.0,0,12,8,66.67,5,6,7,15,24,60.0,12,60,44,104,54.8,3,1,209,3,2,0,Niels Nkounkou,Torino,941179,2696,italy,2526,20260326
1,0,0.0,0,7,25.0,2,40,42,66.67,0,0.0,0,2,0,0,0,0,17,0,0,0,0,2,2,0,0,0,0,0,0,0,0.0,,0,0,0.0,8,0,0,2,2,0,0,0,-0.56,0,0.0,0,0,0,21,0,0,0,2,180,0,0,0,0,0,0,0.0,1,0,0,0,21,0,0,6.85,0,0,2,2,1,3,0,1,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,1,0,0,0,0.0,28,19,44,63,13.7,0,0,76,0,0,0,Daniele Padelli,Udinese,2899,2695,italy,2526,20260326
17,4,23.53,56,11,50.0,91,63,154,77.39,4,50.0,4,6,0,0,0,0,22,0,0,1,1,6,6,0,0,2,5,19,0,0,0.72,0.16,5,0,0.0,0,0,0,1,0,1,0,0,,10,40.0,0,0,0,45,2,5,0,5,406,0,0,0,0,0,0,0.0,0,0,0,0,71,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,1,2,0,0.0,0,8,6,75.0,5,32,3,17,14,42.42,22,123,76,199,41.1,4,0,299,2,2,0,Angeliño,Roma,848355,2702,italy,2526,20260326
3,5,33.33,138,4,100.0,211,86,297,75.0,41,50.62,40,23,3,0,0,0,35,3,14,12,0,7,23,0,0,25,8,110,0,0,1.81,6.73,37,0,12.07,0,7,10,12,9,3,7,0,,65,48.15,2,0,1,99,0,23,2,18,1479,12,1,0,0,0,0,0.0,0,0,0,1,195,13,0,6.85,0,2,0,0,0,0,0,0,211.29,0.0,0,52,6,24,22,15,62.5,0,20,10,50.0,23,5,24,15,106,49.07,4,289,107,396,157.5,58,2,679,31,2,0,Marcus Thuram,Inter,791702,2697,italy,2526,20260326
32,1,10.0,191,44,54.32,422,364,786,86.37,10,33.33,20,21,2,0,0,0,73,0,0,4,4,26,21,0,0,7,13,58,1,0,0.79,0.13,16,0,0.0,0,0,2,20,16,4,0,0,,69,64.49,0,0,0,124,10,14,0,18,1521,0,4,1,0,0,0,0.0,0,0,0,0,171,6,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,1,0,2,33.33,0,49,29,59.18,14,67,6,10,79,57.66,81,513,397,910,143.8,5,0,1126,18,5,0,Remo Freuler,Bologna,115516,2685,italy,2526,20260326
13,9,25.71,106,14,37.84,224,225,449,80.32,25,40.98,36,19,1,0,0,0,37,1,3,4,3,45,19,0,0,7,10,70,0,0,1.42,2.66,15,0,14.29,0,2,3,20,16,4,2,0,,37,52.11,0,0,0,110,14,11,2,17,1396,4,6,0,0,0,0,0.0,0,0,0,0,171,2,0,6.85,0,0,0,0,0,0,0,0,698.0,0.0,0,10,4,4,6,0,0.0,0,23,11,47.83,11,24,3,35,62,46.97,37,300,259,559,130.1,14,0,901,17,2,0,Robin Gosens,Fiorentina,377118,2693,italy,2526,20260326
20,2,22.22,48,31,47.69,123,149,272,75.98,10,37.04,17,17,2,0,0,0,27,1,0,4,1,26,17,0,0,3,12,56,0,0,0.29,0.73,22,0,13.33,0,2,4,9,9,0,2,0,,32,45.07,0,0,0,86,11,5,1,8,754,0,3,0,0,0,0,0.0,0,0,0,0,115,1,0,6.85,0,1,0,0,0,0,0,0,377.0,0.0,1,9,6,6,5,2,40.0,0,19,10,52.63,5,40,5,9,42,42.86,65,182,176,358,116.4,15,2,508,11,3,0,Luca Mazzitelli,Cagliari,369866,2719,italy,2526,20260326
20,6,46.15,212,9,26.47,364,216,580,80.56,19,32.2,40,24,3,0,0,0,66,3,7,9,3,32,24,0,0,13,4,93,0,0,1.46,4.03,23,0,9.38,0,3,6,26,23,3,2,1,,76,58.91,1,0,0,140,23,26,2,19,1738,1,10,0,0,0,0,0.0,0,0,0,0,220,6,0,6.85,0,0,0,0,0,0,0,0,579.33,0.0,0,26,6,12,11,9,39.13,0,28,11,39.29,26,42,23,13,95,50.53,34,465,255,720,164.3,32,2,1057,39,6,0,Kristian Thorstvedt,Sassuolo,924973,2793,italy,2526,20260326
35,13,33.33,144,41,82.0,229,105,334,87.21,5,41.67,7,22,1,0,0,0,38,3,0,6,0,8,22,0,0,12,3,47,0,1,1.67,2.17,11,0,8.0,0,2,3,5,5,0,2,0,,32,44.44,0,0,0,49,4,25,2,7,836,1,2,0,1,1,1,100.0,0,1,0,0,139,7,0,6.85,0,0,0,0,0,0,0,0,418.0,0.0,3,8,17,11,8,16,48.48,0,6,5,83.33,24,48,33,39,37,44.05,50,270,113,383,150.6,25,0,586,10,2,0,Federico Bernardeschi,Bologna,294597,2685,italy,2526,20260326
0,2,22.22,46,1,33.33,93,28,121,80.13,1,14.29,6,9,1,0,0,0,19,2,1,3,1,2,9,0,0,9,2,35,0,0,0.31,0.71,5,0,9.09,0,1,2,4,3,1,1,0,,35,54.69,0,0,0,30,1,4,1,5,449,0,0,0,0,0,0,0.0,0,0,0,0,72,2,0,6.84,0,0,0,0,0,0,0,0,449.0,0.0,0,7,4,3,5,15,51.72,0,3,0,0.0,4,3,29,9,36,50.7,3,116,35,151,61.6,11,1,259,18,0,0,Assane Diao,Como,1493689,2704,italy,2526,20260326
11,3,37.5,81,15,78.95,171,121,292,92.41,1,14.29,6,9,1,0,0,0,31,2,0,1,0,2,9,0,0,3,3,25,0,0,0.5,0.2,7,0,0.0,0,0,1,3,2,1,0,0,,20,51.28,0,0,0,24,5,8,0,4,465,0,0,0,0,0,0,0.0,0,0,0,0,52,5,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,3,2,4,36.36,0,11,8,72.73,8,16,11,8,21,45.65,19,189,127,316,61.6,6,0,393,5,0,0,Ardon Jashari,Milan,1034082,2692,italy,2526,20260326
17,0,0.0,15,44,33.08,34,210,244,73.27,5,100.0,0,9,0,0,0,0,62,0,0,0,3,9,9,0,0,0,0,0,0,0,0.04,,0,0,0.0,22,0,0,13,11,2,0,0,-0.84,0,0.0,0,5,0,89,0,0,0,9,810,0,0,0,0,0,0,0.0,4,0,0,0,90,0,6,6.84,0,0,3,15,7,23,1,3,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,34,0,0,5,100.0,133,112,221,333,61.6,0,1,408,1,0,0,Justin Bijlow,Genoa,556696,2713,italy,2526,20260326
26,11,18.03,292,30,40.54,511,368,879,85.09,32,59.26,22,26,2,0,0,0,92,2,2,7,6,49,26,0,1,10,14,95,0,0,1.53,1.33,30,0,5.56,1,1,3,20,15,5,1,0,,65,47.1,0,0,0,154,13,18,0,24,2082,2,5,0,0,0,0,0.0,0,0,0,0,292,6,0,6.84,1,1,0,0,0,0,0,0,2082.0,0.0,0,15,3,8,3,8,27.59,0,46,27,58.7,18,54,29,61,97,50.52,74,608,425,1033,177.9,18,2,1542,12,1,0,Zeki Çelik,Roma,893008,2702,italy,2526,20260326
10,1,50.0,20,33,42.86,76,186,262,76.61,17,50.0,17,13,0,0,0,0,23,0,0,2,1,79,12,0,0,2,7,45,1,0,0.08,0.37,17,0,25.0,16,1,1,19,17,2,1,0,,23,45.1,1,0,0,80,7,2,0,10,987,0,17,0,0,0,0,0.0,0,0,0,0,93,0,0,6.84,0,0,0,0,0,0,0,0,987.0,0.0,0,4,0,0,2,3,60.0,0,17,10,58.82,2,33,5,2,40,47.06,77,138,204,342,82.1,4,0,518,3,2,0,Jamil Siebert,Lecce,1014287,2689,italy,2526,20260326
